geoid,state_abbr,office,year,abs_margin,dem_margin,power,voting_power
25180,MA,statehouse,2016,79.01004390449269,79.01004390449269,0.0016517250710220896,2.0905254438520428e-05
25181,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25182,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25183,MA,statehouse,2016,19.87071751777634,19.87071751777634,0.0016517250710220896,8.312357465423464e-05
25184,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25185,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25186,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25187,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25188,MA,statehouse,2016,68.69997668816535,68.69997668816535,0.0016517250710220896,2.4042585611337263e-05
25189,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25190,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25191,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25192,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25193,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25194,MA,statehouse,2016,78.48332571950662,78.48332571950662,0.0016517250710220896,2.104555401901836e-05
25195,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25196,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25197,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25198,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25199,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25200,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25201,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25202,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25203,MA,statehouse,2016,100.0,-100.0,0.0016517250710220896,1.6517250710220896e-05
25204,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25205,MA,statehouse,2016,60.2814283817868,60.2814283817868,0.0016517250710220896,2.740023113853645e-05
25206,MA,statehouse,2016,10.399829859634197,10.399829859634197,0.0016517250710220896,0.00015882231664510974
25207,MA,statehouse,2016,100.0,-100.0,0.0016517250710220896,1.6517250710220896e-05
25208,MA,statehouse,2016,100.0,-100.0,0.0016517250710220896,1.6517250710220896e-05
25209,MA,statehouse,2016,32.65187481833156,-32.65187481833156,0.0016517250710220896,5.058591827305337e-05
25210,MA,statehouse,2016,100.0,-100.0,0.0016517250710220896,1.6517250710220896e-05
25211,MA,statehouse,2016,100.0,-100.0,0.0016517250710220896,1.6517250710220896e-05
25212,MA,statehouse,2016,10.015294063122768,10.015294063122768,0.0016517250710220896,0.0001649202769895587
25213,MA,statehouse,2016,100.0,-100.0,0.0016517250710220896,1.6517250710220896e-05
25214,MA,statehouse,2016,60.62738789463101,60.62738789463101,0.0016517250710220896,2.7243876544586572e-05
25215,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25216,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25217,MA,statehouse,2016,57.27281619876749,57.27281619876749,0.0016517250710220896,2.8839599318631634e-05
25218,MA,statehouse,2016,34.34020885475101,34.34020885475101,0.0016517250710220896,4.8098865036272816e-05
25219,MA,statehouse,2016,9.126821958861191,-9.126821958861191,0.0016517250710220896,0.00018097483203542028
25155,MA,statehouse,2016,100.0,-100.0,0.0016517250710220896,1.6517250710220896e-05
26001,MI,statehouse,2016,36.67716751129982,36.67716751129982,0.0034793913739157357,9.486532385151537e-05
26002,MI,statehouse,2016,43.67136920075768,43.67136920075768,0.0034793913739157357,7.967213846492749e-05
26003,MI,statehouse,2016,93.57356751118738,93.57356751118738,0.0034793913739157357,3.718348532025083e-05
